link,price,area,room,toilet,address,lat,long
https://mogi.vn/quan-cam-le/mua-dat-tho-cu/mot-lo-dat-trung-tam-quan-cam-le-140m2-2-mat-tien-dau-tu-sinh-loi-cao-id22028707,4 tỷ 500 triệu,140 m2,0 PN,0 WC,"Bắc Sơn, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",16.05243,108.1776
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-y-lan-nguyen-phi-hoa-cuong-bac-hai-id22016996,8 tỷ 500 triệu,90 m2,3 PN,3 WC,"Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04082,108.21551
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ba-n-kha-ch-sa-n-duo-ng-vo-nguyen-gia-p-phuo-ng-my-an-qua-n-id22017430,46 tỷ,140 m2,31 PN,30 WC,"Võ Nguyên Giáp, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04892,108.24906
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-cap-4-duong-nguyen-pham-hai-chau-da-nang-gia-re-id22017432,5 tỷ 600 triệu,80 m2,2 PN,2 WC,"Nguyễn Phẩm, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03788,108.21496
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-dat-duong-2-9-binh-thuan-hai-chau-id22017433,20 tỷ 500 triệu,90 m2,0 PN,0 WC,"Núi Thành, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",16.05436,108.22016
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-dat-khue-my-dong-14-khu-can-ho-khach-san-ngay-bien-my-khe-da-id22017434,8 tỷ 600 triệu,115 m2,1 PN,1 WC,"Khuê Mỹ Đông 1, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03692,108.24453
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-ngang-6m-mat-tien-duong-nui-thanh-hai-chau-phu-hop-kinh-id22017435,8 tỷ 900 triệu,60 m2,3 PN,3 WC,"Núi Thành, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03328,108.22257
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-2-tang-goc-2-mat-tien-duong-nguyen-binh-khiem-son-tra-da-id22017437,5 tỷ 600 triệu,66 m2,2 PN,2 WC,"Nguyễn Bỉnh Khiêm, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.06413,108.23249
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-khach-san-6-tang-duong-ton-that-dam-xuan-ha-thanh-khe-sat-bien-id22017438,14 tỷ 200 triệu,90 m2,16 PN,16 WC,"Tôn Thất Đạm, Phường Xuân Hà, Quận Thanh Khê, Đà Nẵng",16.07195,108.20127
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-mt-duong-10-5m-tran-quy-cap-thuan-tien-kinh-doanh-q-hai-id22017440,7 tỷ 500 triệu,47 m2,3 PN,2 WC,"Trần Quý Cáp, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",16.08134,108.22128
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-214-5m-dat-mat-tien-duong-7-5m-ba-huyen-thanh-quan-gan-bien-id22017441,10 tỷ 500 triệu,215 m2,0 PN,0 WC,"Bà Huyện Thanh Quan, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04371,108.24491
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ba-n-kha-ch-sa-n-duo-ng-vo-nguyen-gia-p-phuo-ng-my-an-qua-n-id22017442,46 tỷ,140 m2,31 PN,30 WC,"Võ Nguyên Giáp, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04892,108.24906
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-khach-san-7-tang-mt-nguyen-tat-thanh-p-thanh-khe-tay-q-thanh-id22017448,16 tỷ,125 m2,17 PN,18 WC,"Nguyễn Tất Thành, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",16.07778,108.17364
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-nguyen-thi-thap-thanh-khe-tay-thanh-khe-vi-id22017474,4 tỷ 800 triệu,97 m2,4 PN,4 WC,"Nguyễn Thị Thập, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",16.07486,108.17162
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-toa-nha-6-tang-duong-chi-lang-p-hai-chau-2-q-hai-chau-da-id22017477,24 tỷ 500 triệu,125 m2,6 PN,6 WC,"Chi Lăng, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",16.06907,108.21542
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-an-thuong-1-phuong-my-an-q-ngu-hanh-son-id22017491,15 tỷ 700 triệu,80 m2,3 PN,4 WC,"An Thượng 1, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04932,108.2483
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-y-lan-nguyen-phi-hoa-cuong-bac-hai-id22017492,8 tỷ 500 triệu,90 m2,3 PN,3 WC,"Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04082,108.21551
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-biet-thu-2-tang-co-ho-boi-duong-nguyen-lu-p-khue-my-q-ngu-hanh-id22017494,16 tỷ 500 triệu,270 m2,2 PN,2 WC,"Nguyễn Lữ, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",16.03291,108.24086
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-4-tang-duong-3-75m-le-3m-gan-ly-tu-trong-thanh-binh-hai-chau-id22017496,7 tỷ 200 triệu,68 m2,4 PN,4 WC,"Lý Tự Trọng, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",16.07802,108.21446
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/can-ban-nha-3-tang-mat-tien-duong-le-anh-xuan-phuong-hoa-cuong-nam-id22017498,4 tỷ 700 triệu,70 m2,3 PN,3 WC,"Lê Anh Xuân, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03114,108.22694
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-thanh-hai-thanh-binh-hai-chau-da-id22017499,8 tỷ,92 m2,3 PN,3 WC,"Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",16.07899,108.2125
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/can-ban-nha-2-tang-mat-tien-duong-phung-chi-kien-phuong-hoa-minh-id22017500,3 tỷ 750 triệu,75 m2,3 PN,3 WC,"Phùng Chí Kiên, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",16.07875,108.16616
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-nguyen-thi-thap-thanh-khe-tay-thanh-khe-vi-id22017504,4 tỷ 800 triệu,97 m2,4 PN,4 WC,"Nguyễn Thị Thập, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",16.07486,108.17162
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-7-5m-pham-phu-tiet-khue-trung-cam-le-gan-id22017568,7 tỷ 500 triệu,97 m2,3 PN,8 WC,"Phạm Phú Tiết, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.03475,108.20878
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-ngay-tttp-duong-phan-chau-trinh-hai-chau-1-126m2-id22017585,20 tỷ,126 m2,4 PN,4 WC,"Phan Châu Trinh, Phường Hải Châu I, Quận Hải Châu, Đà Nẵng",16.0675,108.21977
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-214-5m-dat-mat-tien-duong-7-5m-ba-huyen-thanh-quan-gan-bien-id22017611,10 tỷ 500 triệu,215 m2,0 PN,0 WC,"Bà Huyện Thanh Quan, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04371,108.24491
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-y-lan-nguyen-phi-hoa-cuong-bac-hai-id22017613,8 tỷ 500 triệu,90 m2,3 PN,3 WC,"Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04082,108.21551
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-duong-ho-nghinh-goc-2-mat-tien-thoang-p-phuoc-my-q-son-id22017617,67 tỷ,292 m2,27 PN,27 WC,"Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06613,108.24356
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-lo-doi-mat-tien-duong-nguyen-tat-thanh-thanh-the-khe-thanh-khe-dt-id22017618,22 tỷ,244 m2,0 PN,0 WC,"Nguyễn Tất Thành, Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",16.07778,108.17364
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-than-nhan-trung-hoa-khe-thanh-khe-dt-81m2-id22017619,5 tỷ 600 triệu,81 m2,3 PN,3 WC,"Thân Nhân Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",16.06261,108.1914
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-phan-dang-luu-p-hoa-cuong-bac-q-hai-chau-id22017620,10 tỷ 500 triệu,120 m2,0 PN,0 WC,"Phan Đăng Lưu, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03734,108.22095
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-dat-dep-duong-7-5m-do-thuc-tinh-khue-trung-quan-cam-le-id22017623,3 tỷ 900 triệu,73 m2,3 PN,3 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02577,108.20979
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-nha-3-tang-moi-kiet-oto-thai-phien-gan-song-han-q-hai-chau-tp-da-id22017624,8 tỷ 300 triệu,82 m2,3 PN,3 WC,"Thái Phiên, Phường Phước Ninh, Quận Hải Châu, Đà Nẵng",16.06509,108.22178
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-10-5m-ngo-tat-to-hoa-cuong-bac-hai-chau-vi-tri-id22017627,8 tỷ,79 m2,3 PN,3 WC,"Ngô Tất Tố, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03844,108.21584
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/can-ban-lo-dat-mat-tien-duong-tan-an-2-phuong-hoa-cuong-bac-quan-id22017628,5 tỷ 200 triệu,72 m2,0 PN,0 WC,"Tân An 2, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03847,108.21274
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-2-tang-kiet-6m-duong-nguyen-van-thoai-an-hai-dong-son-tra-dt-id22017631,10 tỷ 400 triệu,168 m2,3 PN,3 WC,"Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.05461,108.24057
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-toa-ch-6tang-22-phong-ho-boi-san-thuong-gan-duong-y-lan-nguyen-id22017634,15 tỷ 300 triệu,138 m2,22 PN,22 WC,"Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04082,108.21551
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-hang-4-tang-mt-duong-nguyen-tat-thanh-thanh-khe-dt-id22017636,30 tỷ,250 m2,5 PN,5 WC,"Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",16.07536,108.20558
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-trung-tam-5-tang-ket-cau-20-phong-dong-tien-co-san-40t-thang-id22017637,7 tỷ 500 triệu,90 m2,20 PN,20 WC,"Dương Bá Trạc, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03357,108.21508
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-hang-4-tang-mt-duong-nguyen-tat-thanh-thanh-khe-dt-id22017638,30 tỷ,250 m2,5 PN,5 WC,"Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",16.07536,108.20558
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-toa-can-ho-8-tang-mt-duong-nguyen-xuan-khoat-gan-pham-van-dong-id22017641,17 tỷ 500 triệu,100 m2,15 PN,15 WC,"Nguyễn Xuân Khoát, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.06986,108.23666
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-duong-ho-nghinh-goc-2-mat-tien-thoang-p-phuoc-my-q-son-id22017640,67 tỷ,292 m2,27 PN,27 WC,"Hồ Nghinh, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng",16.06613,108.24356
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-do-nhuan-hoa-minh-lien-chieu-gan-id22017642,5 tỷ 300 triệu,90 m2,4 PN,4 WC,"Đỗ Nhuận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",16.06076,108.16968
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-huy-can-hoa-cuong-nam-hai-chau-gia-chi-5-6-id22018458,5 tỷ 600 triệu,70 m2,3 PN,3 WC,"Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03309,108.21848
https://mogi.vn/quan-hai-chau/mua-nha-hem-ngo/ban-day-tro-3-tang-2-mat-kiet-oto-thi-sach-p-hoa-thuan-tay-q-hai-chau-id22018460,6 tỷ 200 triệu,105 m2,10 PN,10 WC,"Thi Sách, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",16.05519,108.20532
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-2-mat-tien-kinh-doanh-duong-3-2-phuong-thuan-phuoc-id22018563,16 tỷ,125 m2,3 PN,3 WC,"Đường 3 Tháng 2, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08562,108.21912
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-hang-4-tang-mt-duong-nguyen-tat-thanh-thanh-khe-dt-id22012256,30 tỷ,250 m2,5 PN,5 WC,"Nguyễn Tất Thành, Phường Tam Thuận, Quận Thanh Khê, Đà Nẵng",16.07536,108.20558
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-10-5m-ngo-tat-to-hoa-cuong-bac-hai-chau-vi-tri-id22012257,8 tỷ,79 m2,3 PN,3 WC,"Ngô Tất Tố, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03844,108.21584
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-10-5m-ngo-tat-to-hoa-cuong-bac-hai-chau-vi-tri-id22012284,8 tỷ,79 m2,3 PN,3 WC,"Ngô Tất Tố, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03844,108.21584
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-4-tang-2-mat-tien-duong-pham-van-nghi-thach-gian-thanh-khe-id21797823,9 tỷ 500 triệu,58 m2,0 PN,0 WC,"Phạm Văn Nghị, Phường Thạc Gián, Quận Thanh Khê, Đà Nẵng",16.05817,108.20961
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-3-5-tang-gan-duong-nguyen-van-linh-vinh-trung-thanh-khe-id21783716,5 tỷ 800 triệu,63 m2,0 PN,0 WC,"Nguyễn Văn Linh, Phường Vĩnh Trung, Quận Thanh Khê, Đà Nẵng",16.06016,108.21233
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-y-lan-nguyen-phi-hoa-cuong-bac-hai-id22012252,8 tỷ 500 triệu,90 m2,3 PN,3 WC,"Ỷ Lan Nguyên Phi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.04082,108.21551
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-lo-dat-mat-tien-kinh-doanh-duong-thanh-son-hai-chau-id21951141,16 tỷ,161 m2,0 PN,0 WC,"Thanh Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",16.08038,108.21367
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-gap-nha-cap-4-gac-lung-duong-hung-hoa-2-cam-le-id21951135,5 tỷ,80 m2,0 PN,0 WC,"Hưng Hóa, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03113,108.226
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-toa-nha-6-tang-duong-chi-lang-p-hai-chau-2-q-hai-chau-da-nan-id22001593,24 tỷ 500 triệu,115 m2,0 PN,0 WC,"Chi Lăng, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",16.06907,108.21542
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-3-tang-duong-7-5m-pham-phu-tiet-khue-trung-cam-le-id22001596,7 tỷ 500 triệu,96 m2,0 PN,0 WC,"Phạm Phú Tiết, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.03475,108.20878
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-duong-huynh-ly-phuong-thuan-phuoc-quan-hai-chau-da-nang-id22001600,3 tỷ 950 triệu,56 m2,0 PN,0 WC,"Huỳnh Lý, Phường Thuận Phước, Quận Hải Châu, Đà Nẵng",16.08954,108.21764
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-2-tang-duong-7-5m-luong-van-can-khue-trung-cam-le-gia-5-2-id22001607,5 tỷ 300 triệu,85 m2,0 PN,0 WC,"Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02252,108.21067
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-2-tang-kiet-o-to-duong-trung-nu-vuong-hoa-thuan-tay-hai-chau-id22001611,11 tỷ,286 m2,0 PN,0 WC,"Trưng Nữ Vương, Phường Hòa Thuận Tây, Quận Hải Châu, Đà Nẵng",16.04361,108.20663
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/nha-pho-3-tang-duong-han-thuyen-hoa-cuong-bac-hai-chau-da-nang-dt-109m-id22001616,8 tỷ 800 triệu,109 m2,0 PN,0 WC,"Hàn Thuyên, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03936,108.21654
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-mt-duong-7-5m-phan-anh-khue-trung-cam-le-gan-to-huu-phan-id22008684,6 tỷ 200 triệu,86 m2,2 PN,3 WC,"Phan Anh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.03409,108.21264
https://mogi.vn/quan-ngu-hanh-son/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-an-thuong-1-phuong-my-an-q-ngu-hanh-son-id22009387,15 tỷ 700 triệu,80 m2,3 PN,4 WC,"An Thượng 1, Bắc Mỹ An, Quận Ngũ Hành Sơn, Đà Nẵng",16.04932,108.2483
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-mt-duong-huy-can-hoa-cuong-nam-hai-chau-gia-chi-5-6-id22008835,5 tỷ 600 triệu,70 m2,3 PN,3 WC,"Huy Cận, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03309,108.21848
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-goc-2mt-duong-duong-dinh-nghe-an-hai-bac-son-tra-dt-9-5m-x-id22010617,29 tỷ,200 m2,21 PN,3 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0692,108.23681
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/can-ban-nha-2-tang-mat-tien-duong-luong-van-can-phuong-khue-trung-id22012255,5 tỷ 200 triệu,85 m2,3 PN,3 WC,"Lương Văn Can, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02252,108.21067
https://mogi.vn/quan-son-tra/mua-nha-hem-ngo/ban-nha-2-tang-kiet-6m-duong-nguyen-van-thoai-an-hai-dong-son-tra-dt-id22011321,10 tỷ 400 triệu,168 m2,3 PN,3 WC,"Nguyễn Văn Thoại, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.05461,108.24057
https://mogi.vn/quan-lien-chieu/mua-nha-mat-tien-pho/ban-nha-3-tang-mat-tien-duong-do-nhuan-hoa-minh-lien-chieu-gan-id22011343,5 tỷ 300 triệu,90 m2,4 PN,4 WC,"Đỗ Nhuận, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng",16.06076,108.16968
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-2-tang-duong-bac-son-hoa-an-cam-le-125m2-doi-dien-cong-vien-id21610225,7 tỷ 100 triệu,125 m2,0 PN,0 WC,"Bắc Sơn, Phường Hòa An, Quận Cẩm Lệ, Đà Nẵng",16.05243,108.1776
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-duong-le-thi-hong-gam-sat-phan-dang-luu-phuong-hoa-cuong-nam-id21892642,5 tỷ 700 triệu,64 m2,0 PN,0 WC,"Lê Thị Hồng Gấm, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03473,108.21791
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-nha-kinh-doanh-2-tang-duong-luong-the-vinh-quan-son-tra-da-nang-id21892652,5 tỷ 800 triệu,69 m2,0 PN,0 WC,"Lương Thế Vinh, Phường An Hải Đông, Quận Sơn Trà, Đà Nẵng",16.06228,108.237
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-moi-thiet-ke-dep-duong-nguyen-huu-dat-100m2-id21896427,13 tỷ 500 triệu,100 m2,0 PN,0 WC,"Nguyễn Hữu Dật, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.0422,108.21353
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-nha-duong-phan-anh-khue-trung-cam-le-86-m2-gia-6-2-ty-id21896438,6 tỷ 200 triệu,86 m2,0 PN,0 WC,"Phan Anh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.03409,108.21264
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-dat-mat-tien-duong-2-thang-9-hai-chau-gan-cong-vien-apec-id21901553,20 tỷ 500 triệu,90 m2,0 PN,0 WC,"Đường 2 Tháng 9, Phường Bình Thuận, Quận Hải Châu, Đà Nẵng",16.05492,108.22213
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-duong-tan-lap-1-thong-tu-dong-da-qua-tran-quy-cap-hai-chau-id21901568,8 tỷ 100 triệu,58 m2,0 PN,0 WC,"Trần Quý Cáp, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",16.08134,108.22128
https://mogi.vn/quan-son-tra/mua-nha-mat-tien-pho/ban-khach-san-9x20m-mat-tien-duong-dinh-nghe-an-hai-bac-son-tra-id21911190,55 tỷ,180 m2,0 PN,0 WC,"Dương Đình Nghệ, Phường An Hải Bắc, Quận Sơn Trà, Đà Nẵng",16.0692,108.23681
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/can-ban-lo-dat-mat-tien-duong-7-5m-nguyen-cu-trinh-phuong-hoa-cuong-id21911193,4 tỷ 800 triệu,81 m2,0 PN,0 WC,"Nguyễn Cư Trinh, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03834,108.21744
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-4-tang-mt-duong-huynh-thuc-khang-binh-hien-hai-chau-id21922394,12 tỷ,87 m2,0 PN,0 WC,"Huỳnh Thúc Kháng, Phường Bình Hiên, Quận Hải Châu, Đà Nẵng",16.05765,108.21816
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-moi-duong-nguyen-dong-chi-hoa-cuong-bac-hai-chau-id21933388,7 tỷ 500 triệu,80 m2,0 PN,0 WC,"Nguyễn Đổng Chi, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03845,108.21751
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mat-tien-duong-thanh-hai-thanh-binh-hai-chau-da-nang-id22001620,8 tỷ,92 m2,0 PN,0 WC,"Thanh Hải, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng",16.07899,108.2125
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-goc-2-mt-duong-ho-bieu-chanh-hoa-cuong-nam-hai-chau-id22001624,7 tỷ,80 m2,0 PN,0 WC,"Hồ Biểu Chánh, Phường Hòa Cường Nam, Quận Hải Châu, Đà Nẵng",16.03513,108.21985
https://mogi.vn/quan-thanh-khe/mua-nha-mat-tien-pho/ban-nha-5-tang-mt-duong-10-5m-nguyen-duc-trung-hoa-khe-thanh-khe-id22001631,11 tỷ,100 m2,0 PN,0 WC,"Nguyễn Đức Trung, Phường Hòa Khê, Quận Thanh Khê, Đà Nẵng",16.07109,108.18715
https://mogi.vn/quan-cam-le/mua-nha-mat-tien-pho/ban-dat-dep-duong-7-5m-do-thuc-tinh-khue-trung-quan-cam-le-id22001638,3 tỷ 900 triệu,73 m2,0 PN,0 WC,"Đỗ Thúc Tịnh, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng",16.02577,108.20979
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-nha-3-tang-lo-goc-2-mt-duong-co-bac-ngang-8m-khu-cho-troi-id22001640,13 tỷ,86 m2,0 PN,0 WC,"Cô Bắc, Phường Hải Châu II, Quận Hải Châu, Đà Nẵng",16.06509,108.21587
https://mogi.vn/quan-hai-chau/mua-nha-mat-tien-pho/ban-lo-dat-duong-tan-an-2-p-hoa-cuong-bac-q-hai-chau-72m2-id22001646,5 tỷ 200 triệu,72 m2,0 PN,0 WC,"Tân An 2, Phường Hòa Cường Bắc, Quận Hải Châu, Đà Nẵng",16.03847,108.21274
